category,is_women_led,activity,governorate,wilayat,count
startup,False,قطاع تكنولجيا الطعام,شمال الشرقية,,1
startup,False,قطاع تكنولجيا الطعام,مسقط,,4
startup,False,مساعد افتراضي,الظاهرة,,1
startup,False,مساعد افتراضي,مسقط,,5
startup,False,مساعد افتراضي,مسندم,,1
startup,True,التكنولوجيا الخضراء,جنوب الباطنة,,1
startup,True,التكنولوجيا العقارية,مسقط,,3
startup,True,التكنولوجيا العميقة,ظفار,,1
startup,True,تقنيات التصنيع,مسقط,,1
startup,True,تكنولجيا الموارد البشرية,مسقط,,3
startup,True,قطاع التجارة الإلكترونية,ظفار,,1
startup,True,قطاع التجارة الإلكترونية,مسقط,,1
startup,True,قطاع التقنيات التنظيمية,مسقط,,3
startup,True,قطاع التقنيات الزراعية,شمال الشرقية,,1
startup,True,قطاع التقنيات الزراعية,مسقط,,1
startup,True,قطاع التقنيات الصحية,مسقط,,2
startup,True,قطاع التقنيات الطبية,مسقط,,1
startup,True,قطاع التقنيات اللوجستية,شمال الباطنة,,1
startup,True,قطاع التقنيات اللوجستية,مسقط,,2
startup,True,قطاع التقنيات النظيفة,جنوب الباطنة,,1
startup,True,قطاع التقنيات النظيفة,مسقط,,1
startup,True,قطاع التكنولوجيا المالية,مسقط,,3
startup,True,قطاع الصناعات الإبداعية الرقمية,جنوب الباطنة,,1
startup,True,قطاع الصناعات الإبداعية الرقمية,مسقط,,1
startup,True,قطاع تقنيات التعلم,مسقط,,2
startup,True,قطاع تقنيات السفر,مسقط,,2
tourism,False,أنشطة مشغلي الجولات السياحية,البريمي,البريمي,8
tourism,False,أنشطة مشغلي الجولات السياحية,الداخلية,إزكي,7
tourism,False,أنشطة مشغلي الجولات السياحية,الداخلية,الجبل الأخضر,3
tourism,False,أنشطة مشغلي الجولات السياحية,الداخلية,الحمراء,3
tourism,False,أنشطة مشغلي الجولات السياحية,الداخلية,بدبد,2
tourism,False,أنشطة مشغلي الجولات السياحية,الداخلية,بهلاء,7
tourism,False,أنشطة مشغلي الجولات السياحية,الداخلية,سمائل,8
tourism,False,أنشطة مشغلي الجولات السياحية,الداخلية,منح,2
tourism,False,أنشطة مشغلي الجولات السياحية,الداخلية,نزوى,22
tourism,False,أنشطة مشغلي الجولات السياحية,الظاهرة,ضنك,2
tourism,False,أنشطة مشغلي الجولات السياحية,الظاهرة,عبري,8
tourism,False,أنشطة مشغلي الجولات السياحية,الوسطى,الجازر,1
tourism,False,أنشطة مشغلي الجولات السياحية,الوسطى,الدقم,3
tourism,False,أنشطة مشغلي الجولات السياحية,الوسطى,محوت,1
tourism,False,أنشطة مشغلي الجولات السياحية,الوسطى,هيماء,3
tourism,False,أنشطة مشغلي الجولات السياحية,جنوب الباطنة,الرستاق,6
tourism,False,أنشطة مشغلي الجولات السياحية,جنوب الباطنة,المصنعة,6
tourism,False,أنشطة مشغلي الجولات السياحية,جنوب الباطنة,بركاء,8
tourism,False,أنشطة مشغلي الجولات السياحية,جنوب الباطنة,نخل,4
tourism,False,أنشطة مشغلي الجولات السياحية,جنوب الشرقية,الكامل والوافي,2
tourism,False,أنشطة مشغلي الجولات السياحية,جنوب الشرقية,جعلان بنى بوحسن,3
tourism,False,أنشطة مشغلي الجولات السياحية,جنوب الشرقية,جعلان بنى بوعلى,2
tourism,False,أنشطة مشغلي الجولات السياحية,جنوب الشرقية,صور,12
tourism,False,أنشطة مشغلي الجولات السياحية,جنوب الشرقية,مصيرة,1
tourism,False,أنشطة مشغلي الجولات السياحية,شمال الباطنة,الخابورة,1
tourism,False,أنشطة مشغلي الجولات السياحية,شمال الباطنة,السويق,4
tourism,False,أنشطة مشغلي الجولات السياحية,شمال الباطنة,شناص,2
tourism,False,أنشطة مشغلي الجولات السياحية,شمال الباطنة,صحار,17
tourism,False,أنشطة مشغلي الجولات السياحية,شمال الباطنة,صحم,2
tourism,False,أنشطة مشغلي الجولات السياحية,شمال الباطنة,لوى,3
tourism,False,أنشطة مشغلي الجولات السياحية,شمال الشرقية,ابراء,9
tourism,False,أنشطة مشغلي الجولات السياحية,شمال الشرقية,القابل,1
tourism,False,أنشطة مشغلي الجولات السياحية,شمال الشرقية,المضيبي,4
tourism,False,أنشطة مشغلي الجولات السياحية,شمال الشرقية,بدية,18
tourism,False,أنشطة مشغلي الجولات السياحية,شمال الشرقية,دماء والطائيين,2
tourism,False,أنشطة مشغلي الجولات السياحية,شمال الشرقية,سناو,2
tourism,False,أنشطة مشغلي الجولات السياحية,شمال الشرقية,وادى بنى خالد,1
tourism,False,أنشطة مشغلي الجولات السياحية,ظفار,ثمريت,1
tourism,False,أنشطة مشغلي الجولات السياحية,ظفار,سدح,1
tourism,False,أنشطة مشغلي الجولات السياحية,ظفار,شليم وجزر الحلانيات,5
tourism,False,أنشطة مشغلي الجولات السياحية,ظفار,صلالة,134
tourism,False,أنشطة مشغلي الجولات السياحية,ظفار,طاقة,7
tourism,False,أنشطة مشغلي الجولات السياحية,ظفار,مرباط,1
tourism,False,أنشطة مشغلي الجولات السياحية,ظفار,مقشن,1
tourism,False,أنشطة مشغلي الجولات السياحية,مسقط,السيب,144
tourism,False,أنشطة مشغلي الجولات السياحية,مسقط,العامرات,30
tourism,False,أنشطة مشغلي الجولات السياحية,مسقط,بوشر,157
tourism,False,أنشطة مشغلي الجولات السياحية,مسقط,قريات,4
tourism,False,أنشطة مشغلي الجولات السياحية,مسقط,مسقط,31
tourism,False,أنشطة مشغلي الجولات السياحية,مسقط,مطرح,49
tourism,False,أنشطة مشغلي الجولات السياحية,مسندم,بخا,1
tourism,False,أنشطة مشغلي الجولات السياحية,مسندم,خصب,27
tourism,False,أنشطة مشغلي الجولات السياحية,مسندم,دبا البيعة,4
tourism,False,أنشطة مشغلي الجولات السياحية,مسندم,مدحا,1
tourism,False,أنشطة وكالات السفر,البريمي,البريمي,62
tourism,False,أنشطة وكالات السفر,البريمي,محضة,1
tourism,False,أنشطة وكالات السفر,الداخلية,أدم,9
tourism,False,أنشطة وكالات السفر,الداخلية,إزكي,17
tourism,False,أنشطة وكالات السفر,الداخلية,الجبل الأخضر,6
tourism,False,أنشطة وكالات السفر,الداخلية,الحمراء,12
tourism,False,أنشطة وكالات السفر,الداخلية,بدبد,18
tourism,False,أنشطة وكالات السفر,الداخلية,بهلاء,26
tourism,False,أنشطة وكالات السفر,الداخلية,سمائل,31
tourism,False,أنشطة وكالات السفر,الداخلية,منح,17
tourism,False,أنشطة وكالات السفر,الداخلية,نزوى,48
tourism,False,أنشطة وكالات السفر,الظاهرة,ضنك,6
tourism,False,أنشطة وكالات السفر,الظاهرة,عبري,43
tourism,False,أنشطة وكالات السفر,الظاهرة,ينقل,7
tourism,False,أنشطة وكالات السفر,الوسطى,الجازر,2
tourism,False,أنشطة وكالات السفر,الوسطى,الدقم,10
